ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0045948,positive regulation of translational initiation,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,CCL5,1
GO:0046386,deoxyribose phosphate catabolic process,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,TYMP,1
GO:0046640,regulation of alpha-beta T cell proliferation,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,CD3E,1
GO:0051150,regulation of smooth muscle cell differentiation,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,GPER1,1
GO:0051560,mitochondrial calcium ion homeostasis,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,TGM2,1
GO:0051788,response to misfolded protein,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,CLU,1
GO:0071173,spindle assembly checkpoint signaling,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,DUSP1,1
GO:0071174,mitotic spindle checkpoint signaling,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,DUSP1,1
GO:0099054,presynapse assembly,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,MDGA1,1
GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,HSPB1,1
GO:1902476,chloride transmembrane transport,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,SLC1A3,1
GO:2000036,regulation of stem cell population maintenance,1/565,23/10364,0.7249333553294549,0.8620032404062703,0.5676060727330003,PTN,1
GO:1901988,negative regulation of cell cycle phase transition,8/565,173/10364,0.7334903423835069,0.8714017719997815,0.573794754349482,MUC1/CCL2/SUSD2/FAM107A/DUSP1/CDKN1A/GPNMB/KLF4,8
GO:0031397,negative regulation of protein ubiquitination,3/565,69/10364,0.7338942072514808,0.8714017719997815,0.573794754349482,ISG15/HSPA1A/HSPA1B,3
GO:0006754,ATP biosynthetic process,2/565,47/10364,0.7345401844580474,0.8714017719997815,0.573794754349482,MTCO2P12/H19,2
GO:0016126,sterol biosynthetic process,2/565,47/10364,0.7345401844580474,0.8714017719997815,0.573794754349482,CES1/APOE,2
GO:0018958,phenol-containing compound metabolic process,2/565,47/10364,0.7345401844580474,0.8714017719997815,0.573794754349482,NR4A2/MOXD1,2
GO:0033692,cellular polysaccharide biosynthetic process,2/565,47/10364,0.7345401844580474,0.8714017719997815,0.573794754349482,IGF2/IGF1,2
GO:0035050,embryonic heart tube development,2/565,47/10364,0.7345401844580474,0.8714017719997815,0.573794754349482,APLNR/SOX18,2
GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,2/565,47/10364,0.7345401844580474,0.8714017719997815,0.573794754349482,S100A9/S100A8,2
GO:0030833,regulation of actin filament polymerization,6/565,133/10364,0.7393287655096819,0.8727758565189461,0.5746995522446252,LMOD1/ICAM1/SLIT2/ELN/CCL21/TENM1,6
GO:0014003,oligodendrocyte development,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,CLU,1
GO:0031279,regulation of cyclase activity,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,NPR3,1
GO:0031577,spindle checkpoint signaling,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,DUSP1,1
GO:0032469,endoplasmic reticulum calcium ion homeostasis,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,TGM2,1
GO:0032814,regulation of natural killer cell activation,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,TYROBP,1
GO:0033046,negative regulation of sister chromatid segregation,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,DUSP1,1
GO:0033048,negative regulation of mitotic sister chromatid segregation,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,DUSP1,1
GO:0033260,nuclear DNA replication,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,BCL6,1
GO:0035774,positive regulation of insulin secretion involved in cellular response to glucose stimulus,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,HLA-DRB1,1
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,DUSP1,1
GO:0051443,positive regulation of ubiquitin-protein transferase activity,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,ARRDC3,1
GO:0060390,regulation of SMAD protein signal transduction,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,CCN3,1
GO:0062237,protein localization to postsynapse,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,NSG1,1
GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,MUC1,1
GO:1903539,protein localization to postsynaptic membrane,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,NSG1,1
GO:1903902,positive regulation of viral life cycle,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,HLA-DRB1,1
GO:1904031,positive regulation of cyclin-dependent protein kinase activity,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,CDKN1A,1
GO:2000144,"positive regulation of DNA-templated transcription, initiation",1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,JUN,1
GO:2000816,negative regulation of mitotic sister chromatid separation,1/565,24/10364,0.7399621392225847,0.8727758565189461,0.5746995522446252,DUSP1,1
GO:0007283,spermatogenesis,12/565,255/10364,0.7416887732218782,0.87456043708824,0.5758746508068245,RGS2/BIRC3/ZBTB16/TMEM119/ACE/SOX9/CYP26B1/SPATC1L/GGT5/BCL6/ADAMTS2/ADAM28,12
GO:0000018,regulation of DNA recombination,3/565,70/10364,0.7427992149689551,0.8756176176455233,0.5765707759211645,BCL6/IL7R/H1-2,3
GO:0016052,carbohydrate catabolic process,5/565,113/10364,0.7449728314892992,0.87713058261383,0.577567022876615,DDIT4/IGF1/HK2/HK3/MLXIPL,5
GO:0001578,microtubule bundle formation,2/565,48/10364,0.7451539243602591,0.87713058261383,0.577567022876615,TPPP3/MAP1B,2
GO:0035306,positive regulation of dephosphorylation,2/565,48/10364,0.7451539243602591,0.87713058261383,0.577567022876615,LILRB2/PDGFRB,2
GO:0090307,mitotic spindle assembly,2/565,48/10364,0.7451539243602591,0.87713058261383,0.577567022876615,HSPA1A/HSPA1B,2
GO:1990928,response to amino acid starvation,2/565,48/10364,0.7451539243602591,0.87713058261383,0.577567022876615,ATF3/CDKN1A,2
GO:1903312,negative regulation of mRNA metabolic process,3/565,71/10364,0.7514656675247726,0.8826691752907644,0.5812140379810371,TENT5C/ZFP36/SLC11A1,3
GO:0021915,neural tube development,5/565,114/10364,0.7518765227751001,0.8826691752907644,0.5812140379810371,PHGDH/ADM/SFRP2/SEMA3C/SFRP1,5
GO:0030518,intracellular steroid hormone receptor signaling pathway,4/565,93/10364,0.7538123375984896,0.8826691752907644,0.5812140379810371,LMO3/GPER1/SFRP1/PADI2,4
GO:0031047,gene silencing by RNA,4/565,93/10364,0.7538123375984896,0.8826691752907644,0.5812140379810371,H19/NEAT1/MEG3/ZFP36,4
GO:0007095,mitotic G2 DNA damage checkpoint signaling,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,CDKN1A,1
GO:0008542,visual learning,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,ATP1A2,1
GO:0021575,hindbrain morphogenesis,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,SERPINE2,1
GO:0030201,heparan sulfate proteoglycan metabolic process,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,SULF1,1
GO:0031018,endocrine pancreas development,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,SOX9,1
GO:0032924,activin receptor signaling pathway,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,INHBB,1
GO:0036475,neuron death in response to oxidative stress,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,NR4A3,1
GO:0044786,cell cycle DNA replication,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,BCL6,1
GO:0051569,regulation of histone H3-K4 methylation,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,NNMT,1
GO:0051985,negative regulation of chromosome segregation,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,DUSP1,1
GO:0097421,liver regeneration,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,HMOX1,1
GO:1901797,negative regulation of signal transduction by p53 class mediator,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,MUC1,1
GO:1901976,regulation of cell cycle checkpoint,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,DUSP1,1
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,DUSP1,1
GO:1905819,negative regulation of chromosome separation,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,DUSP1,1
GO:2000637,positive regulation of gene silencing by miRNA,1/565,25/10364,0.754171171266999,0.8826691752907644,0.5812140379810371,ZFP36,1
GO:0002065,columnar/cuboidal epithelial cell differentiation,2/565,49/10364,0.755401914783689,0.8833520248855821,0.5816636761710271,CDKN1A/SERPINE1,2
GO:0048814,regulation of dendrite morphogenesis,2/565,49/10364,0.755401914783689,0.8833520248855821,0.5816636761710271,ID1/RELN,2
GO:0051568,histone H3-K4 methylation,2/565,49/10364,0.755401914783689,0.8833520248855821,0.5816636761710271,NNMT/H1-2,2
GO:0034250,positive regulation of cellular amide metabolic process,6/565,136/10364,0.7584192277233458,0.8866271611363157,0.583820265772788,CCN1/NIBAN1/THBS1/CCL5/BCL3/CLU,6
GO:0051099,positive regulation of binding,6/565,137/10364,0.7645502259305121,0.8905632910778576,0.5864121020364573,IGF1/ACE/APOE/RAMP1/CLDN5/KLF4,6
GO:0046902,regulation of mitochondrial membrane permeability,2/565,50/10364,0.7652924094675138,0.8905632910778576,0.5864121020364573,HK2/HSPA1A,2
GO:0050688,regulation of defense response to virus,2/565,50/10364,0.7652924094675138,0.8905632910778576,0.5864121020364573,IFIT1/FGL2,2
GO:0051058,negative regulation of small GTPase mediated signal transduction,2/565,50/10364,0.7652924094675138,0.8905632910778576,0.5864121020364573,BCL6/SLIT2,2
GO:1903201,regulation of oxidative stress-induced cell death,2/565,50/10364,0.7652924094675138,0.8905632910778576,0.5864121020364573,HSPB1/NR4A3,2
GO:0002433,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,FCGR2B,1
GO:0008206,bile acid metabolic process,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,CES1,1
GO:0009112,nucleobase metabolic process,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,TYMP,1
GO:0010922,positive regulation of phosphatase activity,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,PDGFRB,1
GO:0018345,protein palmitoylation,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,ZDHHC11B,1
GO:0032801,receptor catabolic process,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,APOE,1
GO:0034067,protein localization to Golgi apparatus,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,GBP5,1
GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,FCGR2B,1
GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,GPRC5A,1
GO:0045191,regulation of isotype switching,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,BCL6,1
GO:0045740,positive regulation of DNA replication,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,JUN,1
GO:0046627,negative regulation of insulin receptor signaling pathway,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,SOCS3,1
GO:0046633,alpha-beta T cell proliferation,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,CD3E,1
GO:0048701,embryonic cranial skeleton morphogenesis,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,PRRX1,1
GO:0050879,multicellular organismal movement,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,NR4A1,1
GO:0050881,musculoskeletal movement,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,NR4A1,1
GO:0060148,positive regulation of posttranscriptional gene silencing,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,ZFP36,1
GO:0060765,regulation of androgen receptor signaling pathway,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,SFRP1,1
GO:0071353,cellular response to interleukin-4,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,MRC1,1
GO:0086009,membrane repolarization,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,ATP1A2,1
GO:1905476,negative regulation of protein localization to membrane,1/565,26/10364,0.7676050902373193,0.8905632910778576,0.5864121020364573,GBP1,1
GO:0001843,neural tube closure,3/565,73/10364,0.7680945238876198,0.8905632910778576,0.5864121020364573,ADM/SFRP2/SFRP1,3
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,3/565,73/10364,0.7680945238876198,0.8905632910778576,0.5864121020364573,HMCN1/PCDH9/CLSTN2,3
GO:0060606,tube closure,3/565,73/10364,0.7680945238876198,0.8905632910778576,0.5864121020364573,ADM/SFRP2/SFRP1,3
GO:0046034,ATP metabolic process,10/565,221/10364,0.7719645363597772,0.8947969455993567,0.5891998502763872,MTCO2P12/ATP1A2/DDIT4/H19/IGF1/HK2/HK3/HSPA1A/HSPA1B/MLXIPL,10
GO:0006334,nucleosome assembly,2/565,51/10364,0.7748338504316454,0.8976145398039491,0.5910551606813345,SOX9/H1-2,2
GO:0051453,regulation of intracellular pH,2/565,51/10364,0.7748338504316454,0.8976145398039491,0.5910551606813345,SLC11A1/CA2,2
GO:0048232,male gamete generation,12/565,263/10364,0.7780637074564529,0.9008948694575927,0.593215169999973,RGS2/BIRC3/ZBTB16/TMEM119/ACE/SOX9/CYP26B1/SPATC1L/GGT5/BCL6/ADAMTS2/ADAM28,12
GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,1/565,27/10364,0.7803061082307337,0.9008948694575927,0.593215169999973,ZFP36,1
GO:0006084,acetyl-CoA metabolic process,1/565,27/10364,0.7803061082307337,0.9008948694575927,0.593215169999973,PDK4,1
GO:0007632,visual behavior,1/565,27/10364,0.7803061082307337,0.9008948694575927,0.593215169999973,ATP1A2,1
GO:0030851,granulocyte differentiation,1/565,27/10364,0.7803061082307337,0.9008948694575927,0.593215169999973,C1QC,1
GO:0030970,"retrograde protein transport, ER to cytosol",1/565,27/10364,0.7803061082307337,0.9008948694575927,0.593215169999973,DERL3,1
GO:0033047,regulation of mitotic sister chromatid segregation,1/565,27/10364,0.7803061082307337,0.9008948694575927,0.593215169999973,DUSP1,1
GO:0043243,positive regulation of protein-containing complex disassembly,1/565,27/10364,0.7803061082307337,0.9008948694575927,0.593215169999973,NES,1
GO:0043330,response to exogenous dsRNA,1/565,27/10364,0.7803061082307337,0.9008948694575927,0.593215169999973,IFIT1,1
GO:0070266,necroptotic process,1/565,27/10364,0.7803061082307337,0.9008948694575927,0.593215169999973,BIRC3,1
GO:0070670,response to interleukin-4,1/565,27/10364,0.7803061082307337,0.9008948694575927,0.593215169999973,MRC1,1
GO:1903513,endoplasmic reticulum to cytosol transport,1/565,27/10364,0.7803061082307337,0.9008948694575927,0.593215169999973,DERL3,1
GO:0050821,protein stabilization,7/565,161/10364,0.7818638522343536,0.902438852846756,0.5942318417557252,CRYAB/IGF1/IFI30/TYROBP/HSPA1A/HSPA1B/CLU,7
GO:0006323,DNA packaging,4/565,97/10364,0.7823742271228944,0.9027734176553353,0.5944521437316005,SOX9/H1-2/GPER1/TOP2A,4
GO:0014020,primary neural tube formation,3/565,75/10364,0.7838060146982391,0.9029081759430269,0.5945408784588723,ADM/SFRP2/SFRP1,3
GO:0045017,glycerolipid biosynthetic process,9/565,203/10364,0.783989485429136,0.9029081759430269,0.5945408784588723,FABP3/MFSD2A/DGAT2/SOCS3/PLIN5/C3/LDLR/SIK1/LPL,9
GO:0006611,protein export from nucleus,2/565,52/10364,0.7840348230282024,0.9029081759430269,0.5945408784588723,EGR2/IFI27,2
GO:0035773,insulin secretion involved in cellular response to glucose stimulus,2/565,52/10364,0.7840348230282024,0.9029081759430269,0.5945408784588723,ADRA2A/HLA-DRB1,2
GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,2/565,52/10364,0.7840348230282024,0.9029081759430269,0.5945408784588723,CREB3L1/HSPA1A,2
GO:1901880,negative regulation of protein depolymerization,2/565,52/10364,0.7840348230282024,0.9029081759430269,0.5945408784588723,LMOD1/MAP1B,2
GO:1904377,positive regulation of protein localization to cell periphery,2/565,52/10364,0.7840348230282024,0.9029081759430269,0.5945408784588723,GPER1/RAMP3,2
GO:1901136,carbohydrate derivative catabolic process,5/565,119/10364,0.7843128686883891,0.9029743769432691,0.594584470046464,CHI3L2/CHI3L1/LYVE1/TYMP/ADAMTS9,5
GO:0071897,DNA biosynthetic process,6/565,141/10364,0.7879241109509141,0.9068769497422103,0.5971542098294812,PDGFRB/DUSP1/CDKN1A/CCN2/SMOC2/KLF4,6
GO:0006275,regulation of DNA replication,3/565,76/10364,0.791326404290707,0.9083545502222864,0.5981271702155337,ID3/JUN/BCL6,3
GO:1900182,positive regulation of protein localization to nucleus,3/565,76/10364,0.791326404290707,0.9083545502222864,0.5981271702155337,PTGS2/NGFR/LIF,3
GO:0007019,microtubule depolymerization,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,MAP1B,1
GO:0007131,reciprocal meiotic recombination,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,TOP2A,1
GO:0035337,fatty-acyl-CoA metabolic process,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,DGAT2,1
GO:0042558,pteridine-containing compound metabolic process,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,ALDH1L1,1
GO:0046636,negative regulation of alpha-beta T cell activation,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,BCL6,1
GO:0046825,regulation of protein export from nucleus,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,IFI27,1
GO:0051973,positive regulation of telomerase activity,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,KLF4,1
GO:0090140,regulation of mitochondrial fission,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,DCN,1
GO:0097345,mitochondrial outer membrane permeabilization,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,HSPA1A,1
GO:0140527,reciprocal homologous recombination,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,TOP2A,1
GO:1900087,positive regulation of G1/S transition of mitotic cell cycle,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,ADAMTS1,1
GO:1903715,regulation of aerobic respiration,1/565,28/10364,0.7923141423653601,0.9083545502222864,0.5981271702155337,MLXIPL,1
GO:0000271,polysaccharide biosynthetic process,2/565,53/10364,0.7929040153186984,0.9085219811684162,0.5982374190142993,IGF2/IGF1,2
GO:0006024,glycosaminoglycan biosynthetic process,2/565,53/10364,0.7929040153186984,0.9085219811684162,0.5982374190142993,PDGFRB/ANGPT1,2
GO:0031398,positive regulation of protein ubiquitination,4/565,99/10364,0.7956376181824794,0.911399107117815,0.6001319294805553,BIRC3/FAM107A/ARRDC3/ANGPT1,4
GO:0022411,cellular component disassembly,16/565,349/10364,0.7986227163741408,0.9140574684726338,0.6018823893138651,C1QA/C1QC/C1QB/NES/ADAMTS4/LMOD1/DDIT4/MMP2/CX3CL1/C3/HK2/ADAMTS5/MAP1B/GPER1/PADI2/TOP2A,16
GO:0110020,regulation of actomyosin structure organization,3/565,77/10364,0.7986281301237448,0.9140574684726338,0.6018823893138651,EDN1/CCN2/SFRP1,3
GO:0140013,meiotic nuclear division,3/565,77/10364,0.7986281301237448,0.9140574684726338,0.6018823893138651,CYP26B1/LIF/TOP2A,3
GO:0007212,dopamine receptor signaling pathway,1/565,29/10364,0.80366693934326,0.9175160205441457,0.6041597533267058,NSG1,1
GO:0016266,O-glycan processing,1/565,29/10364,0.80366693934326,0.9175160205441457,0.6041597533267058,GALNT15,1
GO:0034243,regulation of transcription elongation from RNA polymerase II promoter,1/565,29/10364,0.80366693934326,0.9175160205441457,0.6041597533267058,RN7SK,1
GO:0045058,T cell selection,1/565,29/10364,0.80366693934326,0.9175160205441457,0.6041597533267058,CD3E,1
GO:0045839,negative regulation of mitotic nuclear division,1/565,29/10364,0.80366693934326,0.9175160205441457,0.6041597533267058,DUSP1,1
GO:0046473,phosphatidic acid metabolic process,1/565,29/10364,0.80366693934326,0.9175160205441457,0.6041597533267058,PLA2G2A,1
GO:0051693,actin filament capping,1/565,29/10364,0.80366693934326,0.9175160205441457,0.6041597533267058,LMOD1,1
GO:1901185,negative regulation of ERBB signaling pathway,1/565,29/10364,0.80366693934326,0.9175160205441457,0.6041597533267058,GPRC5A,1
GO:2000008,regulation of protein localization to cell surface,1/565,29/10364,0.80366693934326,0.9175160205441457,0.6041597533267058,TYROBP,1
GO:0006644,phospholipid metabolic process,13/565,290/10364,0.8050864113792041,0.9188803368236581,0.6050581190973667,PLA2G2A/FABP3/MFSD2A/ABCA8/SOCS3/LDLR/APOC1/CSF1R/PDGFRB/LPL/ENPP2/PLCH2/PLPP2,13
GO:1903321,negative regulation of protein modification by small protein conjugation or removal,3/565,78/10364,0.8057150227674372,0.919341500337204,0.6053617829335818,ISG15/HSPA1A/HSPA1B,3
GO:0090068,positive regulation of cell cycle process,6/565,145/10364,0.8094909144134776,0.9220691384713953,0.6071578596727544,IGF2/IGF1/ADAMTS1/PDGFRB/EDN1/CCN2,6
GO:0006023,aminoglycan biosynthetic process,2/565,55/10364,0.80968210864794,0.9220691384713953,0.6071578596727544,PDGFRB/ANGPT1,2
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,2/565,55/10364,0.80968210864794,0.9220691384713953,0.6071578596727544,MTCO2P12/H19,2
GO:0032507,maintenance of protein location in cell,2/565,55/10364,0.80968210864794,0.9220691384713953,0.6071578596727544,SRGN/HK2,2
GO:0051983,regulation of chromosome segregation,2/565,55/10364,0.80968210864794,0.9220691384713953,0.6071578596727544,DUSP1/MKI67,2
GO:0070252,actin-mediated cell contraction,2/565,55/10364,0.80968210864794,0.9220691384713953,0.6071578596727544,ATP1A2/PLN,2
GO:0071806,protein transmembrane transport,2/565,55/10364,0.80968210864794,0.9220691384713953,0.6071578596727544,AZGP1/ABCA1,2
GO:0002066,columnar/cuboidal epithelial cell development,1/565,30/10364,0.8144001932640204,0.925382845190924,0.6093398468963456,CDKN1A,1
GO:0031111,negative regulation of microtubule polymerization or depolymerization,1/565,30/10364,0.8144001932640204,0.925382845190924,0.6093398468963456,MAP1B,1
GO:0033144,negative regulation of intracellular steroid hormone receptor signaling pathway,1/565,30/10364,0.8144001932640204,0.925382845190924,0.6093398468963456,SFRP1,1
GO:0035825,homologous recombination,1/565,30/10364,0.8144001932640204,0.925382845190924,0.6093398468963456,TOP2A,1
GO:0045747,positive regulation of Notch signaling pathway,1/565,30/10364,0.8144001932640204,0.925382845190924,0.6093398468963456,CCN3,1
GO:0050775,positive regulation of dendrite morphogenesis,1/565,30/10364,0.8144001932640204,0.925382845190924,0.6093398468963456,RELN,1
GO:0060415,muscle tissue morphogenesis,1/565,30/10364,0.8144001932640204,0.925382845190924,0.6093398468963456,MYLK,1
GO:0098900,regulation of action potential,1/565,30/10364,0.8144001932640204,0.925382845190924,0.6093398468963456,CD36,1
GO:0005977,glycogen metabolic process,2/565,56/10364,0.8176085877423157,0.9272270244368533,0.6105541895926726,IGF2/IGF1,2
GO:0006073,cellular glucan metabolic process,2/565,56/10364,0.8176085877423157,0.9272270244368533,0.6105541895926726,IGF2/IGF1,2
GO:0009145,purine nucleoside triphosphate biosynthetic process,2/565,56/10364,0.8176085877423157,0.9272270244368533,0.6105541895926726,MTCO2P12/H19,2
GO:0030641,regulation of cellular pH,2/565,56/10364,0.8176085877423157,0.9272270244368533,0.6105541895926726,SLC11A1/CA2,2
GO:0034637,cellular carbohydrate biosynthetic process,2/565,56/10364,0.8176085877423157,0.9272270244368533,0.6105541895926726,IGF2/IGF1,2
GO:0044042,glucan metabolic process,2/565,56/10364,0.8176085877423157,0.9272270244368533,0.6105541895926726,IGF2/IGF1,2
GO:0060968,regulation of gene silencing,2/565,56/10364,0.8176085877423157,0.9272270244368533,0.6105541895926726,NEAT1/ZFP36,2
GO:0009100,glycoprotein metabolic process,12/565,273/10364,0.8182808983847545,0.927301888827212,0.6106034857908852,DCN/IGF1/RAMP1/GALNT15/ADAMTS9/HBEGF/SULF1/IL33/CCL21/ABO/BGN/DERL3,12
GO:0007281,germ cell development,5/565,125/10364,0.8187909670576313,0.927301888827212,0.6106034857908852,MDK/ZBTB16/IGF1/INHBB/PTN,5
GO:0019751,polyol metabolic process,3/565,80/10364,0.8192601201485162,0.927301888827212,0.6106034857908852,DGAT2/GPER1/PLPP2,3
GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,3/565,80/10364,0.8192601201485162,0.927301888827212,0.6106034857908852,HSPA1A/HSPA1B/CLU,3
GO:0035725,sodium ion transmembrane transport,3/565,80/10364,0.8192601201485162,0.927301888827212,0.6106034857908852,ATP1A2/CACNA1H/SCN7A,3
GO:0042158,lipoprotein biosynthetic process,3/565,80/10364,0.8192601201485162,0.927301888827212,0.6106034857908852,APOE/ZDHHC11B/ABCA1,3
GO:1905477,positive regulation of protein localization to membrane,3/565,80/10364,0.8192601201485162,0.927301888827212,0.6106034857908852,GPER1/RAMP3/PTN,3
GO:0046467,membrane lipid biosynthetic process,4/565,103/10364,0.8202090537666016,0.9281193659813342,0.6111417726270015,CCN1/P2RX1/ABCA8/PLPP2,4
GO:0034249,negative regulation of cellular amide metabolic process,7/565,169/10364,0.8217464141963642,0.9296020502127423,0.6121180805273014,RGS2/IGF1/ZFP36/APOE/IGFBP5/CLU/NTRK2,7
GO:0046578,regulation of Ras protein signal transduction,6/565,148/10364,0.8245140931510756,0.9303417783587882,0.6126051717216097,IGF1/APOE/COL3A1/BCL6/PDGFRB/ABCA1,6
GO:0009394,2'-deoxyribonucleotide metabolic process,1/565,31/10364,0.8245476570540172,0.9303417783587882,0.6126051717216097,TYMP,1
GO:0033120,positive regulation of RNA splicing,1/565,31/10364,0.8245476570540172,0.9303417783587882,0.6126051717216097,HSPA1A,1
GO:0043507,positive regulation of JUN kinase activity,1/565,31/10364,0.8245476570540172,0.9303417783587882,0.6126051717216097,EDN1,1
GO:0048645,animal organ formation,1/565,31/10364,0.8245476570540172,0.9303417783587882,0.6126051717216097,SULF1,1
GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,1/565,31/10364,0.8245476570540172,0.9303417783587882,0.6126051717216097,MDK,1
GO:1902110,positive regulation of mitochondrial membrane permeability involved in apoptotic process,1/565,31/10364,0.8245476570540172,0.9303417783587882,0.6126051717216097,HSPA1A,1
