"","alpha.symbol","Fishers.exact.test.P.value","MKT.table.Polymorphism1","MKT.table.Polymorphism2","MKT.table.Divergence1","MKT.table.Divergence2","Divergence.metrics.Ka","Divergence.metrics.Ks","Divergence.metrics.omega","Divergence.metrics.omegaA","Divergence.metrics.omegaD","gene"
"ENSG00000242802.6_3","-18.8","0.00530354018037422","1","9","11","5","0.00339904826648538","0.023454157782516","0.144923057907422","-2.72455348865954","2.86947654656696","ENSG00000242802.6_3"
"ENSG00000243335.9_3","1","1","1","0","2","1","0.00147058823529412","0.0202020202020202","0.0727941176470588","0.0727941176470588","0","ENSG00000243335.9_3"
"ENSG00000248919.7_3","0.909090909090909","0.0557275541795666","5","1","5","11","0.0077683615819209","0.0133689839572193","0.581073446327684","0.528248587570621","0.0528248587570622","ENSG00000248919.7_3"
"ENSG00000249773.3_4","1","1","1","1","0","2","0.0045662100456621","0","Inf","Inf","NaN","ENSG00000249773.3_4"
"ENSG00000253293.4_3","-0.5","1","1","1","3","2","0.00231749710312862","0.0161290322580645","0.143684820393975","-0.0718424101969873","0.215527230590962","ENSG00000253293.4_3"
"ENSG00000257335.8_3","-1.13419913419913","0.153160067999241","7","17","29","33","0.00612585854835716","0.0230524642289348","0.2657355190977","-0.301396995686569","0.567132514784269","ENSG00000257335.8_3"
"ENSG00000257743.8_3","-3.28571428571429","0.259400611853952","1","10","15","35","0.00705645161290323","0.012214983713355","0.577688172043011","-1.89811827956989","2.4758064516129","ENSG00000257743.8_3"
"ENSG00000257923.9_3","-0.555555555555556","1","3","2","7","3","0.00103662750518314","0.00929614873837981","0.111511501628986","-0.0619508342383256","0.173462335867312","ENSG00000257923.9_3"
"ENSG00000258083.2_4","0.4","1","1","3","1","5","0.00821018062397373","0.00662251655629139","1.23973727422003","0.495894909688013","0.74384236453202","ENSG00000258083.2_4"
"ENSG00000258227.6_3","1","1","1","1","0","1","0.00257731958762887","0","Inf","Inf","NaN","ENSG00000258227.6_3"
"ENSG00000267970.1","0.777777777777778","0.517857142857143","2","4","1","9","0.03515625","0.0108695652173913","3.234375","2.515625","0.71875","ENSG00000267970.1"
"ENSG00000269558.1","1","1","1","0","2","2","0.00355871886120996","0.010752688172043","0.330960854092527","0.330960854092527","0","ENSG00000269558.1"
"ENSG00000269955.2_3","1","1","1","4","0","1","0.00116414435389988","0","Inf","Inf","NaN","ENSG00000269955.2_3"
"ENSG00000271079.1_3","1","1","1","0","0","1","0.000660501981505945","0","Inf","Inf","NaN","ENSG00000271079.1_3"
"ENSG00000272968.5_4","0.333333333333333","1","1","3","2","9","0.0175438596491228","0.0210526315789474","0.833333333333333","0.277777777777778","0.555555555555555","ENSG00000272968.5_4"
"ENSG00000281887.3_3","1","0.128205128205128","2","0","3","8","0.00817160367722165","0.012448132780083","0.65645216207014","0.65645216207014","0","ENSG00000281887.3_3"
"ENSG00000283247.1_1","1","1","2","1","0","1","0.00275482093663912","0","Inf","Inf","NaN","ENSG00000283247.1_1"
"ENSG00000284292.1_2","-1.33333333333333","1","1","1","7","3","0.00220913107511046","0.0225806451612903","0.0978329476120345","-0.130443930149379","0.228276877761414","ENSG00000284292.1_2"
"ENSG00000003987.13_3","1","0.0357142857142857","3","0","3","10","0.0078003120124805","0.0115830115830116","0.673426937077483","0.673426937077483","0","ENSG00000003987.13_3"
"ENSG00000003989.17_4","-1.4","0.419846057832328","2","8","6","10","0.00737463126843658","0.0166666666666667","0.442477876106195","-0.619469026548673","1.06194690265487","ENSG00000003989.17_4"
"ENSG00000008513.14_3","0.5","1","2","2","1","2","0.00302114803625378","0.00645161290322581","0.468277945619335","0.234138972809668","0.234138972809668","ENSG00000008513.14_3"
"ENSG00000008853.16_3","-9","0.226190476190476","1","5","2","1","0.000700770847932726","0.00536193029490617","0.130693763139453","-1.17624386825508","1.30693763139453","ENSG00000008853.16_3"
"ENSG00000012232.8_3","-3","1","1","1","4","1","0.000574712643678161","0.00873362445414847","0.0658045977011494","-0.197413793103448","0.263218390804598","ENSG00000012232.8_3"
"ENSG00000014164.6_3","-1.75","0.439549255652115","2","11","8","16","0.0089535534415221","0.0140597539543058","0.63682148852826","-1.11443760492445","1.75125909345271","ENSG00000014164.6_3"
"ENSG00000015592.16_3","0.75","0.454545454545455","1","1","2","8","0.016","0.0212765957446809","0.752","0.564","0.188","ENSG00000015592.16_3"
"ENSG00000020181.17_3","-35","0.016983016983017","1","4","9","1","0.000401123144805455","0.01125","0.0356553906493738","-1.24793867272808","1.28359406337746","ENSG00000020181.17_3"
"ENSG00000022567.9_3","-1","0.45816775822615","6","6","12","6","0.00378787878787879","0.0290556900726392","0.130366161616162","-0.130366161616162","0.260732323232323","ENSG00000022567.9_3"
"ENSG00000023287.12_3","-0.0714285714285714","1","2","3","5","7","0.00224574911774142","0.00907441016333938","0.247481552775104","-0.0176772537696503","0.265158806544755","ENSG00000023287.12_3"
"ENSG00000029534.19_3","-3","0.143480390683165","14","8","14","2","0.000556173526140156","0.0143589743589744","0.038733513427618","-0.116200540282854","0.154934053710472","ENSG00000029534.19_3"
"ENSG00000036448.9_3","-2.48","0.015978991093393","15","18","29","10","0.00349895031490553","0.0435435435435435","0.0803552037836925","-0.199280905383557","0.27963610916725","ENSG00000036448.9_3"
"ENSG00000040341.17_4","1","1","1","3","0","2","0.00178890876565295","0","Inf","Inf","NaN","ENSG00000040341.17_4"
"ENSG00000042832.11_3","-0.32404181184669","0.800553522901314","7","20","19","41","0.0076980848666917","0.0140117994100295","0.549400162064945","-0.17802862394439","0.727428786009334","ENSG00000042832.11_3"
"ENSG00000042980.12_3","0.3","1","2","3","7","15","0.00974025974025974","0.0235690235690236","0.413265306122449","0.123979591836735","0.289285714285714","ENSG00000042980.12_3"
"ENSG00000046889.18_3","-9","0.0318443166740381","3","6","10","2","0.000641642605068977","0.0158478605388273","0.0404876483798524","-0.364388835418672","0.404876483798524","ENSG00000046889.18_3"
"ENSG00000064313.11_3","0.444444444444444","1","3","5","1","3","0.0012620950778292","0.00215982721382289","0.584350021034918","0.259711120459963","0.324638900574954","ENSG00000064313.11_3"
"ENSG00000066777.8_3","-2","0.547474747474747","2","2","6","2","0.000551571980143409","0.00819672131147541","0.0672917815774959","-0.134583563154992","0.201875344732488","ENSG00000066777.8_3"
"ENSG00000066827.15_3","-0.8","0.642414860681115","3","9","3","5","0.00206015657189946","0.00568181818181818","0.362587556654306","-0.290070045323445","0.65265760197775","ENSG00000066827.15_3"
"ENSG00000067167.7_3","-2","1","1","1","3","1","0.00138121546961326","0.0180722891566265","0.076427255985267","-0.152854511970534","0.229281767955801","ENSG00000067167.7_3"
"ENSG00000069206.15_3","0.946428571428571","0.0207336523125997","4","3","1","14","0.00921052631578947","0.00352112676056338","2.61578947368421","2.47565789473684","0.140131578947368","ENSG00000069206.15_3"
"ENSG00000071894.16_3","-0.6","1","2","2","8","5","0.00184433788270011","0.010498687664042","0.175673183327186","-0.105403909996311","0.281077093323497","ENSG00000071894.16_3"
"ENSG00000076641.4_3","1","0.4","2","0","1","3","0.00356718192627824","0.00505050505050505","0.706302021403092","0.706302021403092","0","ENSG00000076641.4_3"
"ENSG00000077782.19_3","1","0.4","3","1","0","1","0.000600600600600601","0","Inf","Inf","NaN","ENSG00000077782.19_3"
"ENSG00000078674.17_3","0.466666666666667","0.461067853170189","5","8","5","15","0.00376695128076344","0.00656167979002625","0.574083375188348","0.267905575087896","0.306177800100452","ENSG00000078674.17_3"
"ENSG00000079112.9_3","0.384615384615385","0.661343873517787","3","4","6","13","0.0080395794681509","0.016","0.502473716759431","0.19325912183055","0.309214594928881","ENSG00000079112.9_3"
"ENSG00000079459.12_3","-11","0.102564102564103","1","4","6","2","0.00215982721382289","0.0275229357798165","0.0784737221022318","-0.86321094312455","0.941684665226782","ENSG00000079459.12_3"
"ENSG00000082556.10_3","1","1","3","0","2","1","0.00134408602150538","0.0112994350282486","0.118951612903226","0.118951612903226","0","ENSG00000082556.10_3"
"ENSG00000083168.9_3","0","1","3","3","9","9","0.00229065920081446","0.0108043217286915","0.212013234919827","0","0.212013234919827","ENSG00000083168.9_3"
"ENSG00000091656.15_4","-0.421875","0.578999807526322","8","13","14","16","0.0022659679932021","0.00873362445414847","0.25945333522164","-0.109456875796629","0.368910211018269","ENSG00000091656.15_4"
"ENSG00000091879.13_3","0.875","0.464285714285714","4","1","1","2","0.00203458799593082","0.00555555555555556","0.366225839267548","0.320447609359105","0.0457782299084435","ENSG00000091879.13_3"
"ENSG00000092964.17_4","1","1","2","0","6","1","0.000760456273764259","0.0174927113702624","0.0434727503168568","0.0434727503168568","0","ENSG00000092964.17_4"
"ENSG00000104205.12_3","1","1","2","0","2","1","0.00103305785123967","0.0102564102564103","0.100723140495868","0.100723140495868","0","ENSG00000104205.12_3"
"ENSG00000104213.12_3","-1.25","0.608391608391608","2","3","6","4","0.00548696844993141","0.032967032967033","0.166438042981253","-0.208047553726566","0.374485596707819","ENSG00000104213.12_3"
"ENSG00000104218.14_4","-0.0434782608695652","1","1","4","6","23","0.0096882898062342","0.0133037694013304","0.728236450435271","-0.0316624543667509","0.759898904802022","ENSG00000104218.14_4"
"ENSG00000104231.10_4","1","0.4","1","0","1","3","0.00546448087431694","0.0125","0.437158469945355","0.437158469945355","0","ENSG00000104231.10_4"
"ENSG00000104267.9_3","1","0.4","1","1","0","3","0.00591715976331361","0","Inf","Inf","NaN","ENSG00000104267.9_3"
"ENSG00000104312.7_3","1","0.333333333333333","1","1","0","4","0.00378071833648393","0","Inf","Inf","NaN","ENSG00000104312.7_3"
"ENSG00000104313.17_3","0.666666666666667","1","2","1","2","3","0.00257289879931389","0.00706713780918728","0.364065180102916","0.242710120068611","0.121355060034305","ENSG00000104313.17_3"
"ENSG00000104320.13_3","-0.75","0.668712294570418","2","5","7","10","0.00668896321070234","0.023972602739726","0.279025322503583","-0.209268991877688","0.488294314381271","ENSG00000104320.13_3"
"ENSG00000104321.10_3","-8","0.222222222222222","2","6","3","1","0.000456829602558246","0.00714285714285714","0.0639561443581544","-0.511649154865235","0.57560529922339","ENSG00000104321.10_3"
"ENSG00000104324.15_3","0.75","0.523809523809524","2","1","2","4","0.00431034482758621","0.00892857142857143","0.482758620689655","0.362068965517241","0.120689655172414","ENSG00000104324.15_3"
"ENSG00000104341.16_3","1","1","3","0","2","1","0.00164473684210526","0.0118343195266272","0.138980263157895","0.138980263157895","0","ENSG00000104341.16_3"
"ENSG00000104356.10_3","0.5625","1","2","1","7","8","0.004004004004004","0.0150862068965517","0.265408265408265","0.149292149292149","0.116116116116116","ENSG00000104356.10_3"
"ENSG00000104361.9_3","0.333333333333333","1","1","1","2","3","0.00395256916996047","0.0111111111111111","0.355731225296443","0.118577075098814","0.237154150197628","ENSG00000104361.9_3"
"ENSG00000104368.17_3","1","1","2","0","5","2","0.00183318056828598","0.0202429149797571","0.0905591200733272","0.0905591200733272","0","ENSG00000104368.17_3"
"ENSG00000104371.4_3","1","0.4","2","0","1","2","0.00467289719626168","0.01","0.467289719626168","0.467289719626168","0","ENSG00000104371.4_3"
"ENSG00000104381.12_3","1","1","1","0","3","1","0.0014367816091954","0.0206896551724138","0.0694444444444444","0.0694444444444444","0","ENSG00000104381.12_3"
"ENSG00000104419.14_4","-5","0.416666666666667","1","1","6","1","0.0012987012987013","0.0292682926829268","0.0443722943722944","-0.221861471861472","0.266233766233766","ENSG00000104419.14_4"
"ENSG00000104450.12_3","0.2","1","2","2","4","5","0.00278706800445931","0.0108108108108108","0.257803790412486","0.0515607580824972","0.206243032329989","ENSG00000104450.12_3"
"ENSG00000104499.6_3","1","0.4","1","0","1","3","0.00964630225080386","0.0149253731343284","0.646302250803859","0.646302250803859","0","ENSG00000104499.6_3"
"ENSG00000104517.12_3","0.882352941176471","0.0876832844574781","6","1","12","17","0.00313133173696813","0.00938967136150235","0.333486829987106","0.294253085282741","0.0392337447043655","ENSG00000104517.12_3"
"ENSG00000104518.10_3","1","0.0259293430207973","7","0","11","11","0.0110775427995972","0.0361842105263158","0.306143001007049","0.306143001007049","0","ENSG00000104518.10_3"
"ENSG00000104522.15_3","1","0.428571428571429","1","0","2","4","0.00635930047694754","0.0130718954248366","0.486486486486487","0.486486486486487","0","ENSG00000104522.15_3"
"ENSG00000104529.17_4","0.272727272727273","1","4","4","8","11","0.00794223826714801","0.0236686390532544","0.335559566787004","0.0915162454873646","0.244043321299639","ENSG00000104529.17_4"
"ENSG00000104549.11_3","0.333333333333333","1","2","1","4","3","0.00270758122743682","0.0145454545454545","0.186146209386282","0.0620487364620939","0.124097472924188","ENSG00000104549.11_3"
"ENSG00000104611.11_3","-0.5","1","3","4","9","8","0.00914285714285714","0.05","0.182857142857143","-0.0914285714285714","0.274285714285714","ENSG00000104611.11_3"
"ENSG00000104626.14_3","-1","1","1","2","2","2","0.00291970802919708","0.0155038759689922","0.188321167883212","-0.188321167883212","0.376642335766423","ENSG00000104626.14_3"
"ENSG00000104635.13_4","0.666666666666667","0.575757575757576","3","1","4","4","0.00428724544480171","0.0170940170940171","0.2508038585209","0.167202572347267","0.0836012861736334","ENSG00000104635.13_4"
"ENSG00000104643.9_3","-4","0.5","2","2","5","1","0.000940733772342427","0.0223214285714286","0.0421448730009407","-0.168579492003763","0.210724365004704","ENSG00000104643.9_3"
"ENSG00000104660.17_3","1","1","1","0","0","1","0.0029585798816568","0","Inf","Inf","NaN","ENSG00000104660.17_3"
"ENSG00000104679.10_4","-0.25","1","4","5","5","5","0.00559910414333707","0.0190114068441065","0.29451287793953","-0.0736282194848824","0.368141097424412","ENSG00000104679.10_4"
"ENSG00000104689.9_3","0.166666666666667","1","1","5","1","6","0.00655021834061135","0.00408163265306122","1.60480349344978","0.267467248908297","1.33733624454148","ENSG00000104689.9_3"
"ENSG00000104714.13_3","0.583333333333333","0.394216767214479","4","5","4","12","0.0137931034482759","0.0218579234972678","0.631034482758621","0.368103448275862","0.262931034482759","ENSG00000104714.13_3"
"ENSG00000104722.13_3","-0.5","1","2","3","6","6","0.00339750849377123","0.0149253731343284","0.227633069082673","-0.113816534541336","0.341449603624009","ENSG00000104722.13_3"
"ENSG00000104728.15_4","0.484496124031008","0.337724467859887","6","7","19","43","0.0161411411411411","0.0302547770700637","0.533507191401928","0.258482166376903","0.275025025025025","ENSG00000104728.15_4"
"ENSG00000105339.10_3","0.444444444444444","0.458820331186573","4","4","15","27","0.010989010989011","0.0254237288135593","0.432234432234432","0.192104192104192","0.24013024013024","ENSG00000105339.10_3"
"ENSG00000120899.17_3","-0.5","1","8","4","9","3","0.00156657963446475","0.0199556541019956","0.078503046127067","-0.0392515230635335","0.117754569190601","ENSG00000120899.17_3"
"ENSG00000120907.17_3","-1.4","1","1","4","3","5","0.00548245614035088","0.0119047619047619","0.460526315789474","-0.644736842105263","1.10526315789474","ENSG00000120907.17_3"
"ENSG00000120915.13_4","0.333333333333333","1","3","3","4","6","0.00554016620498615","0.015625","0.354570637119114","0.118190212373038","0.236380424746076","ENSG00000120915.13_4"
"ENSG00000120925.15_3","1","1","1","1","0","2","0.00391389432485323","0","Inf","Inf","NaN","ENSG00000120925.15_3"
"ENSG00000123124.13_3","1","1","1","0","1","1","0.000546746856205577","0.0026246719160105","0.208310552214325","0.208310552214325","0","ENSG00000123124.13_3"
"ENSG00000129292.20_3","0.5","1","1","1","2","4","0.00200803212851406","0.00496277915632754","0.404618473895582","0.202309236947791","0.202309236947791","ENSG00000129292.20_3"
"ENSG00000129422.14_3","0.0199999999999999","1","8","14","14","25","0.00999200639488409","0.0264650283553875","0.37755509877812","0.00755110197556237","0.370003996802558","ENSG00000129422.14_3"
"ENSG00000129691.15_3","-1","1","1","2","2","2","0.00160901045856798","0.00696864111498258","0.230893000804505","-0.230893000804505","0.46178600160901","ENSG00000129691.15_3"
"ENSG00000129696.12_3","0.6","0.516483516483516","1","2","2","10","0.0105042016806723","0.0078125","1.34453781512605","0.80672268907563","0.53781512605042","ENSG00000129696.12_3"
"ENSG00000130227.16_3","1","1","4","0","3","1","0.000484730974309258","0.00627615062761506","0.0772338019066085","0.0772338019066085","0","ENSG00000130227.16_3"
"ENSG00000132294.14_3","-5","0.485714285714286","1","2","3","1","0.000609384521633151","0.00837988826815642","0.0727198862482226","-0.363599431241113","0.436319317489336","ENSG00000132294.14_3"
"ENSG00000132297.11_3","0.75","0.299450549450549","3","2","3","8","0.00746965452847806","0.0106761565836299","0.699657640834111","0.524743230625584","0.174914410208528","ENSG00000132297.11_3"
"ENSG00000132541.10_3","1","1","1","0","1","1","0.00367647058823529","0.0147058823529412","0.25","0.25","0","ENSG00000132541.10_3"
"ENSG00000132549.18_3","-0.733333333333333","0.540756904871062","6","13","12","15","0.00192012288786482","0.00682205798749289","0.281458013312852","-0.206402543096092","0.487860556408944","ENSG00000132549.18_3"
"ENSG00000132561.13_3","-1.625","0.273369766729538","4","12","7","8","0.00433369447453954","0.0177215189873418","0.24454418820616","-0.39738430583501","0.64192849404117","ENSG00000132561.13_3"
"ENSG00000133863.7_3","-0.317073170731707","0.765232146905506","4","18","12","41","0.00654847468455518","0.0105540897097625","0.620467976361604","-0.19673374860246","0.817201724964063","ENSG00000133863.7_3"
"ENSG00000133872.13_4","1","0.428571428571429","1","0","2","4","0.00599700149925037","0.0114285714285714","0.524737631184408","0.524737631184408","0","ENSG00000133872.13_4"
"ENSG00000134013.15_3","-0.5","1","4","2","6","2","0.00131926121372032","0.0173410404624277","0.0760773966578716","-0.0380386983289358","0.114116094986807","ENSG00000134013.15_3"
"ENSG00000134020.7_3","-2","0.608391608391609","2","6","4","4","0.00886917960088692","0.0408163265306122","0.21729490022173","-0.434589800443459","0.651884700665189","ENSG00000134020.7_3"
"ENSG00000134028.14_3","-1","1","1","2","3","3","0.00328947368421053","0.0152284263959391","0.216008771929825","-0.216008771929825","0.432017543859649","ENSG00000134028.14_3"
"ENSG00000136573.12_3","0.4","1","1","3","1","5","0.00516528925619835","0.00411522633744856","1.2551652892562","0.502066115702479","0.753099173553719","ENSG00000136573.12_3"
"ENSG00000136960.12_3","0.619047619047619","0.596153846153846","3","4","2","7","0.00389755011135857","0.00539083557951483","0.722995545657016","0.44756867112101","0.275426874536006","ENSG00000136960.12_3"
"ENSG00000137571.10_3","-0.5","1","2","6","2","4","0.00241837968561064","0.00483091787439614","0.500604594921403","-0.250302297460701","0.750906892382104","ENSG00000137571.10_3"
"ENSG00000137573.13_3","0.75","0.523809523809524","2","2","1","4","0.0023598820058997","0.0029940119760479","0.788200589970501","0.591150442477876","0.197050147492625","ENSG00000137573.13_3"
"ENSG00000140396.12_4","-3","1","1","2","2","1","0.000344827586206897","0.00306748466257669","0.112413793103448","-0.337241379310345","0.449655172413793","ENSG00000140396.12_4"
"ENSG00000147316.12_3","-0.283333333333333","1","5","11","7","12","0.00731261425959781","0.0196629213483146","0.371898668059546","-0.105371289283538","0.477269957343084","ENSG00000147316.12_3"
"ENSG00000147324.10_3","0.1","1","5","3","9","6","0.00312337324310255","0.0157342657342657","0.19850772167274","0.019850772167274","0.178656949505466","ENSG00000147324.10_3"
"ENSG00000147432.6_3","-3","1","1","1","4","1","0.00111982082866741","0.0193236714975845","0.0579507278835386","-0.173852183650616","0.231802911534155","ENSG00000147432.6_3"
"ENSG00000147434.8_3","1","1","2","0","3","1","0.00103199174406605","0.014018691588785","0.0736154110767114","0.0736154110767114","0","ENSG00000147434.8_3"
"ENSG00000147443.12_3","-5","0.282051282051282","4","4","6","1","0.00128369704749679","0.0262008733624454","0.0489944373127942","-0.244972186563971","0.293966623876765","ENSG00000147443.12_3"
"ENSG00000147454.13_3","-1","1","1","2","1","1","0.00151057401812689","0.00591715976331361","0.255287009063444","-0.255287009063444","0.510574018126888","ENSG00000147454.13_3"
"ENSG00000147457.13_3","1","1","1","0","2","2","0.00234466588511137","0.00888888888888889","0.263774912075029","0.263774912075029","0","ENSG00000147457.13_3"
"ENSG00000147459.17_3","-6.94444444444444","0.01335998667333","6","11","13","3","0.000831946755407654","0.0169050715214564","0.0492128503775758","-0.341755905399832","0.390968755777408","ENSG00000147459.17_3"
"ENSG00000147465.11_3","1","1","1","0","4","1","0.00182815356489945","0.0289855072463768","0.0630712979890311","0.0630712979890311","0","ENSG00000147465.11_3"
"ENSG00000147471.11_4","0","1","1","1","2","2","0.00373134328358209","0.0155038759689922","0.240671641791045","0","0.240671641791045","ENSG00000147471.11_4"
"ENSG00000147481.14_3","0.75","0.545454545454546","3","1","3","4","0.00398803589232303","0.0132743362831858","0.300432037221668","0.225324027916251","0.0751080093054171","ENSG00000147481.14_3"
"ENSG00000147485.12_3","-0.470588235294118","0.733740550883742","4","10","10","17","0.00605628785179907","0.014265335235378","0.424545778411115","-0.199786248664054","0.624332027075169","ENSG00000147485.12_3"
"ENSG00000147488.11_3","-0.125","1","4","3","6","4","0.00196753566158387","0.0133333333333333","0.14756517461879","-0.0184456468273487","0.166010821446139","ENSG00000147488.11_3"
"ENSG00000147526.19_3","0.444444444444444","1","3","1","5","3","0.00191204588910134","0.013550135501355","0.141108986615679","0.0627151051625239","0.0783938814531549","ENSG00000147526.19_3"
"ENSG00000147548.16_3","0.7","0.545454545454546","2","1","3","5","0.0017636684303351","0.00515463917525773","0.342151675485009","0.239506172839506","0.102645502645503","ENSG00000147548.16_3"
"ENSG00000147570.9_3","1","1","2","1","0","1","0.00257731958762887","0","Inf","Inf","NaN","ENSG00000147570.9_3"
"ENSG00000147573.16_3","-2","0.571428571428571","1","3","3","3","0.00278810408921933","0.012396694214876","0.224907063197026","-0.449814126394052","0.674721189591078","ENSG00000147573.16_3"
"ENSG00000147576.15_3","-0.285714285714286","1","1","3","3","7","0.00773480662983425","0.01171875","0.660036832412523","-0.188581952117864","0.848618784530387","ENSG00000147576.15_3"
"ENSG00000147601.13_3","0.333333333333333","1","2","2","2","3","0.00344827586206897","0.0125","0.275862068965517","0.0919540229885058","0.183908045977011","ENSG00000147601.13_3"
"ENSG00000147606.8_3","-0.5","1","1","2","3","4","0.0030511060259344","0.0100671140939597","0.303076531909484","-0.151538265954742","0.454614797864226","ENSG00000147606.8_3"
"ENSG00000147642.16_4","0.875","0.464285714285714","2","1","1","4","0.00310800310800311","0.0031055900621118","1.000777000777","0.875679875679876","0.125097125097125","ENSG00000147642.16_4"
"ENSG00000147647.12_3","1","0.142857142857143","2","0","1","4","0.00392541707556428","0.00378787878787879","1.03631010794897","1.03631010794897","0","ENSG00000147647.12_3"
"ENSG00000147676.13_3","1","1","1","0","1","1","0.00291545189504373","0.00980392156862745","0.297376093294461","0.297376093294461","0","ENSG00000147676.13_3"
"ENSG00000147697.8_3","0.75","0.522727272727273","2","3","1","6","0.00611620795107034","0.00476190476190476","1.28440366972477","0.963302752293578","0.321100917431193","ENSG00000147697.8_3"
"ENSG00000147724.11_3","0.714285714285714","0.234075270057279","7","2","10","10","0.00370233246945576","0.0151745068285281","0.243983709737134","0.174274078383667","0.069709631353467","ENSG00000147724.11_3"
"ENSG00000147799.11_3","-1.5","0.612616099071208","3","3","10","4","0.00188590287600189","0.0176678445229682","0.106742102781707","-0.16011315417256","0.266855256954267","ENSG00000147799.11_3"
"ENSG00000147804.9_4","0.4","0.673352178399964","4","6","4","10","0.00841042893187553","0.0101010101010101","0.832632464255677","0.333052985702271","0.499579478553406","ENSG00000147804.9_4"
"ENSG00000147813.15_3","1","0.104895104895105","4","0","4","5","0.00506072874493927","0.0118343195266272","0.427631578947368","0.427631578947368","0","ENSG00000147813.15_3"
"ENSG00000153317.14_3","-9","0.118881118881119","3","5","6","1","0.000461254612546125","0.011605415860735","0.0397447724477245","-0.35770295202952","0.397447724477245","ENSG00000153317.14_3"
"ENSG00000154319.14_3","-2","1","1","3","1","1","0.00248756218905473","0.00934579439252336","0.266169154228856","-0.532338308457711","0.798507462686567","ENSG00000154319.14_3"
"ENSG00000154328.15_3","-0.2","1","1","3","2","5","0.00768049155145929","0.0129032258064516","0.595238095238095","-0.119047619047619","0.714285714285714","ENSG00000154328.15_3"
"ENSG00000154589.6_3","1","1","1","2","0","1","0.00313479623824451","0","Inf","Inf","NaN","ENSG00000154589.6_3"
"ENSG00000155087.3_3","-0.25","1","2","5","3","6","0.0123456790123457","0.0337078651685393","0.366255144032922","-0.0915637860082305","0.457818930041152","ENSG00000155087.3_3"
"ENSG00000155090.14_3","0.75","1","2","1","1","2","0.00209424083769634","0.00411522633744856","0.508900523560209","0.381675392670157","0.127225130890052","ENSG00000155090.14_3"
"ENSG00000155189.11_3","-2.33333333333333","0.545454545454546","1","2","5","3","0.00423728813559322","0.032258064516129","0.13135593220339","-0.306497175141243","0.437853107344633","ENSG00000155189.11_3"
"ENSG00000155897.9_3","-4.25","0.0607638733093034","4","7","12","4","0.00169061707523246","0.0201342281879195","0.0839673147365455","-0.356861087630318","0.440828402366864","ENSG00000155897.9_3"
"ENSG00000156006.4_3","-0.428571428571428","1","1","5","2","7","0.0123022847100176","0.0176991150442478","0.695079086115993","-0.297891036906854","0.992970123022847","ENSG00000156006.4_3"
"ENSG00000156011.16_3","-2.27272727272727","0.614624505928854","1","9","4","11","0.00538951494365507","0.00867678958785249","0.621141597256247","-1.41168544830965","2.0328270455659","ENSG00000156011.16_3"
"ENSG00000156162.16_3","0.714285714285714","0.490909090909091","1","2","1","7","0.00489168413696716","0.00359712230215827","1.35988819007687","0.971348707197764","0.388539482879106","ENSG00000156162.16_3"
"ENSG00000156467.9_3","0","1","1","1","3","3","0.00943396226415094","0.05","0.188679245283019","0","0.188679245283019","ENSG00000156467.9_3"
"ENSG00000156675.15_3","-0.720338983050848","0.714227481569095","2","7","29","59","0.0237329042638777","0.0422125181950509","0.562224318251172","-0.404992093655505","0.967216411906677","ENSG00000156675.15_3"
"ENSG00000156787.16_3","-2","0.366515837104072","5","6","5","2","0.000961538461538462","0.0129533678756477","0.0742307692307692","-0.148461538461538","0.222692307692308","ENSG00000156787.16_3"
"ENSG00000156795.6_3","-0.5","1","1","3","2","4","0.00968523002421308","0.027027027027027","0.358353510895884","-0.179176755447942","0.537530266343826","ENSG00000156795.6_3"
"ENSG00000156802.12_3","-5.4","0.294117647058823","1","4","8","5","0.00185804533630621","0.0145454545454545","0.127740616871052","-0.689799331103679","0.817539947974731","ENSG00000156802.12_3"
"ENSG00000156804.7_3","1","0.196428571428571","3","0","2","3","0.00443786982248521","0.0144927536231884","0.306213017751479","0.306213017751479","0","ENSG00000156804.7_3"
"ENSG00000158106.13_3","-3","0.299450549450549","2","3","8","3","0.00240577385725742","0.020997375328084","0.114574979951885","-0.343724939855654","0.458299919807538","ENSG00000158106.13_3"
"ENSG00000158669.11_3","1","1","3","0","2","1","0.00113122171945701","0.0101010101010101","0.111990950226244","0.111990950226244","0","ENSG00000158669.11_3"
"ENSG00000158863.21_3","1","0.272727272727273","1","0","2","8","0.00575539568345324","0.00518134715025907","1.11079136690647","1.11079136690647","0","ENSG00000158863.21_3"
"ENSG00000158941.16_3","-0.2","1","5","3","6","3","0.0017162471395881","0.0126050420168067","0.136155606407323","-0.0272311212814645","0.163386727688787","ENSG00000158941.16_3"
"ENSG00000160886.13_4","0.75","0.454545454545455","1","1","2","8","0.0228571428571429","0.0307692307692308","0.742857142857143","0.557142857142857","0.185714285714286","ENSG00000160886.13_4"
"ENSG00000160949.16_3","-0.203125","1","4","7","11","16","0.00601729973674314","0.0160818713450292","0.374166638175664","-0.0760025983794318","0.450169236555096","ENSG00000160949.16_3"
"ENSG00000160957.12_3","-0.224489795918367","0.779428116038211","7","12","15","21","0.00935828877005348","0.0215827338129496","0.433600713012478","-0.0973389355742297","0.530939648586707","ENSG00000160957.12_3"
"ENSG00000160959.7_3","1","0.527972027972028","3","0","7","3","0.00338600451467269","0.0243055555555556","0.139309900032248","0.139309900032248","0","ENSG00000160959.7_3"
